file_name,/JS,/AA,/OpenAction,/AcroForm,/RichMedia,/Launch,/EmbeddedFile,/XFA,/URI,/F,/GoToE,/Extends,/Annot,/Length,/Filter,/FlateDecode,/XObject,/Encrypt,/CreationDate,/Author,subject,/ModDate,html,Script,powershell.exe,cmd.exe,sys,root,reg,exe,http,domain,filepath,ascii,xml,dll,unescape,%u9090%u9090,getIcon,temptmp,eval,%appdata%,chunk,base64,mkdir,replace,fromCharCode,getAnnots,ip,xref_size,trailer_size,file_size,nof_stream,class
file_0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,25.024,5,0
file_0109,0,0,0,2,0,0,10,0,0,0,0,3,0,0,49,48,0,0,0,1,6,0,2,9,0,0,14,3,0,3,11,7,50,49,11,0,0,0,0,4,0,0,0,0,0,3,0,0,13,0,0,82.237,158,0
file_0110,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13.606,3,0
file_0111,2,0,1,1,0,0,0,1,0,1,0,0,1,0,4,4,0,0,0,1,1,0,1,2,0,0,0,0,0,1,2,1,5,4,2,0,0,0,0,2,2,0,0,0,0,0,1,0,1,15,15,7.645,13,0
file_0112,0,0,0,0,0,0,0,0,0,2,0,0,2,3,14,14,1,0,2,2,2,1,1,0,0,0,0,0,0,6,2,1,15,21,0,0,0,0,0,1,3,0,0,0,0,2,0,0,5,46,58,127.798,41,0
file_0113,0,0,0,0,0,0,0,0,1,1,0,6,1,0,21,21,0,0,2,2,3,1,1,3,0,0,0,2,0,1,5,8,23,36,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9,740,1467,57.689,59,0
file_0114,0,0,0,1,0,0,0,0,2,0,0,0,2,3,23,22,3,0,2,2,2,1,2,2,0,0,6,0,0,1,2,6,25,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,135,217,193.934,56,0
file_0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,19,20.432,2,0
file_0116,0,0,0,2,0,0,0,0,0,0,0,18,0,0,251,249,560,0,0,1,6,0,1,10,0,0,11,2,0,10,2,29,627,638,2,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,277.631,1295,0
file_0117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,78.146,5,0
file_0118,0,0,0,1,0,0,0,0,0,1,0,7,1,11,61,59,18,0,2,1,1,0,4,26,0,0,15,2,0,2,26,164,92,119,25,0,0,0,0,2,3,0,0,0,0,0,0,0,33,0,0,808.903,296,0
file_0119,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5,0,0,3,2,3,2,1,2,0,0,0,0,0,1,2,6,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,41,16.591,19,0
file_0120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,26.38,5,0
file_0121,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30,28,5,0,0,1,3,0,1,3,0,0,9,2,0,1,3,8,32,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,124.372,79,0
file_0122,0,0,0,0,0,0,0,0,20,53,0,0,0,4,28,28,0,0,3,2,1,2,2,3,0,0,4,7,0,2,7,9,30,108,2,2,0,0,0,5,0,0,0,0,0,0,0,0,8,796,3174,368.699,90,0
file_0123,0,0,0,0,0,0,0,0,0,0,0,0,0,9,61,57,25,0,2,2,4,1,6,4,0,0,13,10,0,1,9,1,62,82,2,0,0,0,0,6,0,0,0,0,0,0,0,0,17,4370,8740,797.969,180,0
file_0124,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,17,7,0,2,1,1,1,1,0,0,0,0,0,0,1,0,1,22,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,79,79,334.252,46,0
file_0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,2,2,8,1,1,2,0,0,0,0,0,8,2,9,25,48,2,0,0,0,0,14,0,0,0,0,0,2,0,0,16,89,164,67.649,93,0
file_0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,27.808,3,0
file_0127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,71.575,5,0
file_0128,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,2,2,2,1,1,2,0,0,0,0,0,3,3,9,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,124,229,60.294,25,0
file_0129,0,0,0,1,0,0,0,0,4,0,0,0,4,2,17,16,3,0,2,2,2,1,2,2,0,0,7,0,0,2,5,6,19,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,124,207,154.519,48,0
file_0130,0,0,0,0,0,0,0,0,0,1,0,3,0,0,19,19,0,0,2,2,3,1,1,3,0,0,3,2,0,1,3,9,21,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,350,686,42.83,51,0
file_0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,19,13.96,6,0
file_0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,2,2,2,1,1,0,0,0,7,0,0,5,0,1,13,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,42,54,27.089,35,0
file_0133,0,0,0,1,0,0,0,0,0,0,0,2,0,2,41,39,5,0,0,1,3,0,3,3,0,0,10,2,0,1,3,6,43,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,209.598,100,0
file_0134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,45,14.481,11,0
file_0135,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,5,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,6,13,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,33,77.023,25,0
file_0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,104,115,0,2,2,1,1,1,13,0,0,13,0,0,1,14,40,166,222,13,0,0,0,0,0,0,0,0,0,0,0,0,0,28,452,452,1283.49,359,0
file_0137,0,0,0,1,0,0,0,0,0,0,0,0,0,4,36,35,3,0,0,1,3,0,1,3,0,0,9,2,0,1,2,6,38,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,232.55,84,0
file_0138,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,2,2,2,1,1,0,0,0,3,0,0,1,0,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,75.342,12,0
file_0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,2,2,2,0,1,0,0,0,0,0,0,1,0,1,12,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,44,44,42.875,26,0
file_0140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,2,0,2,2,2,1,1,4,0,0,4,0,0,8,4,9,40,64,3,2,0,0,0,7,3,0,0,0,0,0,0,0,25,120,195,147.92,128,0
file_0141,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,8,0,0,2,2,2,1,1,3,0,0,3,2,0,1,6,10,10,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,88,151,18.519,28,0
file_0142,0,0,0,1,0,0,0,0,2,0,0,0,2,3,24,24,3,0,2,2,2,1,2,2,0,0,6,0,0,1,2,6,26,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,139,222,204.552,56,0
file_0143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0,0,2,2,1,1,1,3,0,0,0,0,0,4,3,9,11,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,34,55,57.595,33,0
file_0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,152,5,0,2,2,1,1,1,11,0,0,13,0,0,1,12,34,166,187,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,404,404,471.597,374,0
file_0145,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,26,0,0,2,2,10,1,1,4,0,0,0,2,0,5,3,7,28,44,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,582,1154,71.253,87,0
file_0146,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,4,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,6,11,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,31,83.919,22,0
file_0147,0,0,0,0,0,0,0,0,1,1,0,5,1,0,19,19,0,0,2,2,2,1,1,3,0,0,9,2,0,6,4,8,21,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,602,1184,64.236,65,0
file_0148,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.575,8,0
file_0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,75.052,5,0
file_0150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,7,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,17.125,12,0
file_0151,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,2,2,1,1,1,2,0,0,0,0,0,1,3,9,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,113,52.317,20,0
file_0152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,90.21,5,0
file_0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,2,2,1,1,1,2,0,0,0,0,0,1,2,7,10,20,2,2,0,0,0,1,0,0,0,0,0,4,0,0,5,37,63,18.163,28,0
file_0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,2,2,3,1,1,3,0,0,2,3,0,1,3,9,10,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,154,26.229,28,0
file_0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,10.702,4,0
file_0156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,21,21,91.777,6,0
file_0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,2,2,2,1,1,2,0,0,3,0,0,2,3,6,20,35,2,2,0,0,0,3,0,0,0,0,0,0,0,0,11,69,125,45.53,58,0
file_0158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2,2,1,1,1,2,0,0,0,0,0,2,2,7,8,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,31,51,14.299,20,0
file_0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,10.788,3,0
file_0160,0,0,0,1,0,0,0,0,0,0,0,1,0,5,29,28,19,0,0,1,4,0,1,5,0,0,7,0,0,9,2,6,59,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,198.714,138,0
file_0161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,2,0,2,2,1,1,1,2,0,0,3,0,0,2,3,6,19,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,39,45,137.381,44,0
file_0162,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,5,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,6,18,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,38,82.165,36,0
file_0163,0,0,0,0,0,0,0,0,94,94,0,0,0,4,36,36,4,0,2,2,4,1,2,5,0,0,9,6,0,1,6,100,38,162,2,0,0,0,0,5,0,0,0,0,0,0,0,0,16,1049,2098,326.193,119,0
file_0164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,2,1,1,0,1,0,0,0,0,0,0,1,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,94.755,6,0
file_0165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,34.168,5,0
file_0166,0,0,0,1,0,0,0,0,0,0,0,0,0,47,483,397,160,0,0,1,1,0,5,12,0,0,26,3,0,4,8,61,481,434,10,4,0,0,0,5,0,0,0,0,0,0,0,0,75,0,0,3998.065,928,0
file_0167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,92.621,5,0
file_0168,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25,23,4,0,2,2,1,1,1,3,0,0,5,2,0,1,5,11,27,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,164,284,121.405,64,0
file_0169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,62.738,5,0
file_0170,17,1,0,2,0,0,0,0,0,34,0,0,34,6,30,29,38,0,3,3,3,3,1,2,0,0,8,0,0,8,3,14,70,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,158,306,252.789,134,0
file_0171,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,9,9,9.6,8,0
file_0172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,2,2,2,1,1,3,0,0,0,2,0,1,2,8,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,110,209,17.755,24,0
file_0173,0,0,0,3,0,0,0,0,0,0,0,9,0,0,78,77,132,0,5,5,5,4,1,6,0,0,12,2,0,1,2,42,194,196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,143.981,417,0
file_0174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,4,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,6,19,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,39,96.605,39,0
file_0175,5,1,0,1,0,0,0,0,0,14,0,0,14,0,19,19,14,0,2,2,2,1,1,2,0,0,8,2,0,1,3,8,35,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,161,322,35.514,64,0
file_0176,0,0,0,0,0,0,0,0,0,0,0,15,0,0,52,52,0,0,3,3,2,2,1,4,0,0,4,2,0,20,2,13,55,91,2,0,0,0,0,1,3,0,0,0,0,0,0,0,25,1647,6559,140.55,160,0
file_0177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,2,0,2,2,2,1,1,2,0,0,7,2,0,1,2,6,16,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,312,624,32.971,42,0
file_0178,0,0,0,1,0,0,0,0,0,0,0,9,0,0,79,79,0,0,2,2,13,1,1,2,0,0,0,2,0,4,2,7,81,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2424,4848,290.642,235,0
file_0179,0,0,0,0,0,0,0,0,5,5,0,0,5,0,13,13,0,0,2,2,2,1,1,3,0,0,0,2,0,3,7,11,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,78,121,20.908,46,0
file_0180,0,0,0,2,0,0,0,0,0,0,0,8,0,0,62,60,47,0,0,1,6,0,1,4,0,0,10,2,0,1,2,29,96,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,111.162,211,0
file_0181,0,0,0,0,0,0,0,0,0,0,0,0,0,26,54,54,35,0,2,2,2,1,1,0,0,0,6,0,0,1,2,1,55,106,0,2,0,0,0,1,0,0,0,0,0,0,0,0,27,165,165,1442.695,140,0
file_0182,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,6,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,6,28,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,48,86.098,55,0
file_0183,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,23,0,0,2,2,3,1,5,2,0,0,5,7,0,1,7,1,24,44,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,464,1386,242.772,85,0
file_0184,0,0,0,1,0,0,0,0,0,0,0,0,0,2,38,37,4,0,0,1,3,0,2,3,0,0,10,2,0,1,2,6,40,37,2,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,172.798,92,0
file_0185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,77.314,5,0
file_0186,0,0,1,0,0,0,0,0,8,8,0,1,8,1,11,11,0,0,2,3,2,1,1,3,0,0,2,2,0,4,11,15,13,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,197,365,63.17,37,0
file_0187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,25.346,5,0
file_0188,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,15,2,0,3,1,1,2,1,0,0,0,5,0,0,1,0,1,17,26,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,50,96,231.152,39,0
file_0189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,5,0,2,2,2,1,2,2,0,0,9,0,0,1,3,6,27,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,168,244,161.768,77,0
file_0190,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,2,2,2,1,1,3,0,0,2,2,0,1,2,7,8,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,112,142.74,21,0
file_0191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,77.424,5,0
file_0192,0,0,0,0,0,0,0,0,4,0,0,0,4,1,22,22,5,0,2,2,2,1,4,3,0,0,10,0,0,1,8,10,24,59,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,111,152,141.336,78,0
file_0193,0,0,0,2,0,0,8,0,0,0,0,2,0,1,44,43,2,0,0,1,7,0,4,9,0,0,12,4,0,2,10,6,47,47,9,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,126.145,154,0
file_0194,0,0,0,2,0,0,0,0,0,0,0,0,0,2,20,19,4,0,4,4,4,3,3,2,0,0,7,2,0,1,3,16,26,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,140,477,200.478,71,0
file_0195,0,2,0,0,0,0,0,0,0,0,0,0,0,12,172,154,24,0,2,3,1,1,1,0,0,0,5,0,0,1,0,5,173,187,0,0,0,0,0,4,0,0,0,0,0,0,0,0,24,289,525,1508.808,370,0
file_0196,0,0,0,0,0,0,1,0,1,2,0,0,1,1,11,11,0,0,3,2,5,2,1,2,0,0,0,0,0,9,3,7,13,27,2,0,0,0,0,3,0,0,0,0,0,0,0,0,6,42,73,44.353,46,0
file_0197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0,0,2,2,1,1,1,2,0,0,0,0,0,2,3,9,11,19,2,2,0,0,0,0,0,0,0,0,0,2,0,0,5,34,49,65.08,29,0
file_0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,7,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,17,17.54,11,0
file_0199,0,0,0,0,0,0,0,0,0,0,0,4,6,0,46,46,0,0,2,2,10,1,1,4,0,0,2,2,0,12,2,9,48,92,2,0,0,0,0,5,0,0,0,0,0,2,0,0,23,561,1113,91.518,146,0
file_0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,22.441,4,0
file_0201,0,0,0,0,0,0,0,0,10,45,0,0,0,9,50,49,22,0,2,2,3,1,2,2,0,0,7,12,0,4,12,10,51,121,0,2,0,0,0,9,0,0,0,0,0,0,0,0,15,1376,2752,820.502,152,0
file_0202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,2,2,13,1,1,2,0,0,0,0,0,5,2,9,26,50,2,0,0,0,0,8,0,0,0,0,0,0,0,0,17,90,90,71.424,92,0
file_0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,2,2,1,1,1,0,0,0,0,0,0,1,2,1,9,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,41,41,90.692,18,0
file_0204,0,0,0,2,0,0,8,0,0,0,0,3,0,1,90,89,128,0,0,1,10,0,3,9,0,0,10,4,0,4,10,7,175,179,9,0,0,0,0,4,0,0,0,0,0,0,0,0,21,0,0,302.828,418,0
file_0205,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,4,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,6,12,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,32,83.492,25,0
file_0206,0,0,0,0,0,0,0,0,2,2,0,0,2,0,19,14,9,0,2,2,1,1,1,5,0,0,5,0,0,1,6,18,24,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,77,77,204.287,68,0
file_0207,0,0,0,0,0,0,0,0,0,5,0,0,25,1,35,35,5,0,2,2,2,1,1,4,0,0,5,0,0,8,3,6,37,92,2,3,0,0,0,0,0,0,0,0,0,0,0,0,11,411,796,409.412,99,0
file_0208,0,0,0,2,0,0,8,0,0,0,0,11,0,1,75,74,57,0,0,1,4,0,2,11,0,0,11,2,0,3,9,6,114,122,9,0,0,0,0,4,0,0,0,0,0,0,0,0,17,0,0,153.231,283,0
file_0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,1,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232,232,137.571,18,0
file_0210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,2,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,57.705,5,0
file_0211,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,4,2,0,2,2,1,1,1,2,0,0,0,0,0,1,2,6,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,35,87.697,30,0
file_0212,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,47,0,0,0,1,5,0,1,6,0,0,4,0,0,1,3,6,49,53,2,3,0,0,0,1,3,0,0,0,0,0,0,0,11,0,0,135.899,110,0
file_0213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,37,11.656,7,0
file_0214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,1,1,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,25.312,5,0
file_0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,2,2,1,1,1,2,0,0,0,0,0,1,2,9,19,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,70,125,58.341,40,0
file_0216,0,0,1,0,0,0,0,0,8,1,0,0,0,0,11,11,0,0,2,2,1,1,3,3,0,0,8,0,0,6,12,14,13,38,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7,156,296,34.634,51,0
file_0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,2,2,2,0,1,0,0,0,0,0,0,3,0,1,11,23,0,0,0,0,0,3,2,0,0,0,0,0,0,0,9,50,50,51.894,34,0
file_0218,1,0,0,1,0,0,0,0,0,56,0,0,56,5,42,41,54,0,2,2,2,1,1,5,0,0,8,0,0,11,2,6,76,160,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,174,251,234.918,191,0
file_0219,0,0,0,1,0,0,0,0,0,0,0,4,0,1,30,29,3,0,0,1,3,0,3,3,0,0,9,2,0,1,2,6,32,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,121.414,79,0
file_0220,0,0,0,0,0,0,0,0,6,0,0,0,6,1,24,24,2,0,2,2,2,1,4,7,0,0,8,0,0,12,9,12,26,75,3,0,0,0,0,1,0,0,0,0,0,0,0,0,17,120,178,159.273,102,0
file_0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,2,1,1,1,1,0,0,0,4,0,0,1,0,1,15,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,52,95,31.092,31,0
file_0222,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,2,2,1,1,1,2,0,0,0,0,0,2,3,9,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,115,50.984,20,0
file_0223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,0,2,2,1,1,1,0,0,0,2,3,0,1,2,1,9,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,75,150,90.157,23,0
file_0224,0,0,0,0,0,0,0,0,0,0,0,0,25,0,40,40,0,0,3,3,3,2,1,2,0,0,0,0,0,13,2,11,43,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,264,398,291.724,133,0
file_0225,2,0,0,3,0,0,0,0,0,6,0,0,6,5,65,64,19,0,6,6,6,5,1,6,0,0,26,0,0,24,2,44,91,108,2,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,310.337,231,0
file_0226,0,0,0,2,0,0,8,0,0,0,0,7,0,1,88,87,112,0,0,1,4,0,2,10,0,0,13,2,0,8,9,7,164,170,9,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,130.052,387,0
